hydrogen_production_rate,bandgap_energy,incident_light_cut_off,particle_size,radiation_source_intensity,specific_surface_area,catalyst_amount,calcination_temperature,calcination_time,Sr,Ti,O,La,Ni,Cu,K,Na,Ta,N,Ba,Fe,Nb,Bi,Br,Cd,S,H,Pb,Sn,Ag,Ca,Cr,Mn,Au,Pd,Pt,B,Mo,C,Pr,Y,Eu,Mg,Tb,In,Ru,Co,Li,Nd,Sm,Gd,Cs,W,Zr,Ce,V,P,Rh,Yb,Cl,Zn,atomic_number_mean,atomic_number_std,atomic_number_range,atomic_radius_mean,atomic_radius_std,atomic_radius_range,atomic_radius_rahm_mean,atomic_radius_rahm_std,atomic_radius_rahm_range,atomic_volume_mean,atomic_volume_std,atomic_volume_range,boiling_point_mean,boiling_point_std,boiling_point_range,bulk_modulus_mean,bulk_modulus_std,bulk_modulus_range,c6_gb_mean,c6_gb_std,c6_gb_range,covalent_radius_cordero_std,covalent_radius_cordero_range,covalent_radius_pyykko_std,covalent_radius_pyykko_range,covalent_radius_pyykko_double_mean,covalent_radius_pyykko_double_std,covalent_radius_pyykko_double_range,covalent_radius_pyykko_triple_mean,covalent_radius_pyykko_triple_std,covalent_radius_pyykko_triple_range,density_mean,density_std,density_range,dipole_polarizability_std,dipole_polarizability_range,electron_negativity_mean,electron_negativity_std,electron_negativity_range,electron_affinity_mean,electron_affinity_std,electron_affinity_range,en_allen_std,en_allen_range,en_ghosh_mean,en_ghosh_std,en_ghosh_range,first_ion_en_std,first_ion_en_range,fusion_enthalpy_mean,gs_bandgap_mean,gs_bandgap_std,gs_energy_mean,gs_energy_std,gs_energy_range,gs_est_bcc_latcnt_mean,gs_est_bcc_latcnt_std,gs_est_bcc_latcnt_range,gs_mag_moment_mean,gs_mag_moment_range,hhi_p_mean,hhi_p_std,hhi_p_range,hhi_r_mean,hhi_r_std,hhi_r_range,heat_capacity_mass_mean,heat_capacity_mass_std,heat_capacity_mass_range,heat_capacity_molar_mean,heat_capacity_molar_std,icsd_volume_mean,icsd_volume_range,heat_of_formation_mean,heat_of_formation_std,heat_of_formation_range,lattice_constant_mean,lattice_constant_std,lattice_constant_range,mendeleev_number_mean,mendeleev_number_std,mendeleev_number_range,melting_point_mean,melting_point_std,melting_point_range,molar_volume_mean,num_unfilled_mean,num_unfilled_std,num_unfilled_range,num_valance_mean,num_valance_std,num_valance_range,num_d_unfilled_mean,num_d_unfilled_std,num_d_unfilled_range,num_d_valence_mean,num_d_valence_std,num_d_valence_range,num_f_unfilled_mean,num_f_valence_mean,num_p_unfilled_mean,num_p_unfilled_std,num_p_unfilled_range,num_p_valence_mean,num_p_valence_std,num_p_valence_range,num_s_unfilled_mean,num_s_unfilled_std,num_s_unfilled_range,period_mean,period_std,period_range,specific_heat_mean,specific_heat_std,specific_heat_range,thermal_conductivity_mean,thermal_conductivity_range,vdw_radius_std,vdw_radius_range,vdw_radius_alvarez_std,vdw_radius_mm3_range,vdw_radius_uff_mean,vdw_radius_uff_std,vdw_radius_uff_range,sound_velocity_mean,sound_velocity_std,octahedral_factor,tolerance_factor,log_hydrogen_production_rate
115.0,2.15,425,1100.0,300.0,2.9,0.6,1100.0,6.0,0.0,0.5,3.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,17.191567700474558,49.0,152.97085218684498,18.05772859122285,60.0,205.45,44.70288022040639,113.0,14.743,4.552937623117628,16.47,1321.919,1595.5677859617874,3639.81,77.17862451031337,37.52761771097223,153.7,838.9200000000001,1304.1582218427332,3713.3,55.34010751706216,141.0,45.91217158880639,117.0,85.85,36.85549484133946,103.0,79.25355303370569,33.697273649804686,86.0,2.83245,2.388778903017188,6.209,77.63043095977247,204.76,2.5955,1.0492877346085772,2.51,1.0490644000000002,0.5229735420227203,1.3821135,7.432526281398825,17.584753744759418,0.2373439,0.0836668348317778,0.2113609999999999,3.6922482212234273,8.478974000000001,4.707000000000001,0.0,0.0,-5.3843135059,1.8407083161858564,8.245475157,3.0055762706,0.5854308998746903,1.563562239,2.25e-06,2.25e-05,2200.0,3160.6961258558217,9000.0,1360.0,1300.5383500689245,3600.0,0.73875,0.2976633795077923,1.033,27.9458,2.069894383779037,20.985,27.75,306.6104,99.36305559130112,365.5,5.455000000000001,1.7134832943451768,3.95,76.9,31.00628968451401,90.0,636.828,802.6934586104461,2075.2,16.750499999999995,4.0,2.932575659723036,8.0,5.1,1.4798648586948744,5.0,2.65,3.7453304260105007,9.0,0.85,1.5256146302392355,5.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.15,0.3570714214271425,1.0,3.05,1.4654350889752843,4.0,0.8392619821204741,0.3550752788961635,1.025,20.565948,139.97342,36.59795076230362,91.0,58.872829047023046,96.0,339.725,19.024954007828768,53.89999999999998,1729.75,1934.324801448816,1.057901259353209,0.7901479566494185,2.0644579892269186
0.0,2.7,425,2500.0,300.0,1.9,0.7,1100.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.036806454865268,49.0,151.12085218684496,19.00529439302621,57.0,206.0,45.7995633166955,113.0,14.346,4.847356392921816,15.27,1389.114,1610.101809409579,3639.81,83.26362451031336,42.65262601259578,132.0,897.82,1441.250422931421,3713.3,56.65827388828573,141.0,46.850400211737785,117.0,84.2,34.46969683649684,82.0,80.2,35.204545161101,86.0,3.3554000000000004,2.7218360420862973,6.031,79.78864320189935,204.76,2.616,1.0246091937904909,2.34,1.1038681,0.4419027197605147,0.9911135,7.393489204027548,17.584753744759418,0.24163446,0.077740754498052,0.1732696999999999,3.6672946597425193,8.04115,5.572,0.0,0.0,-5.740727688,1.883655705680265,4.748924635,2.9810435332000003,0.6110223292473586,1.563562239,0.0,0.0,2820.0,3488.495377666423,9000.0,1740.0,1551.2575543732253,3600.0,0.6796,0.3028257584816721,0.7230000000000001,27.7188,2.354395242944565,20.302,25.410000000000004,315.2334,81.5305480727316,181.771,5.424,1.7438302669698105,3.95,78.6,28.46471499945152,68.0,697.6800000000001,841.160889247711,2075.2,16.34,4.2,2.85657137141714,7.0,5.4,1.2,3.0,2.8,3.655133376499413,9.0,1.2,1.939071942966532,5.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.2,0.4,1.0,3.2,1.6,4.0,0.7845119821204742,0.3724484235775206,0.8821866368674569,21.415948,93.97342,37.39518685606478,91.0,61.83720562897389,96.0,340.9,19.31879913452179,49.89999999999998,1873.5,2198.2553309386058,0.8891842481632576,0.8530332086545543,0.0
3.0,3.49,420,1500.0,300.0,26.7,0.2,1300.0,10.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53333333333333,16.859682348398174,56.0,147.52085218684496,27.5447154770362,136.0,198.46666666666667,43.59643206604055,130.0,14.966666666666663,5.896741096195046,27.1,1283.599333333333,1850.1934074630024,4994.72,90.81563208981888,43.11271876763839,152.0,652.654,1175.0926980274082,3723.49,54.39215629727017,176.0,47.55796463264591,153.0,84.76132884080135,35.878645812786004,100.0,80.07372707730279,34.30444041949038,86.0,3.0095866666666664,3.124442852492087,8.831200000000003,68.49200294808445,205.492892576,2.688,0.9606539439361084,2.49,1.1608685666666667,0.4329013851149345,1.4131135,6.634912708186293,17.584753744759418,0.2459992266666666,0.0782674564315587,0.1860667999999999,3.3901876442353034,8.04115,6.21,0.5235333333333333,1.958882363889051,-5.232383021666667,2.092816414885515,8.410507930000001,2.9583625136000005,0.6542665464017446,2.4038341830000003,0.0396929799999999,0.5953946999999999,2649.0374757468426,3295.241077678351,9000.0,2208.7700972516427,2787.8972395758883,8300.0,1.6027333333333331,3.4071186940809026,14.109,28.160533333333333,1.7607458217723784,21.928,45.22,330.14393333333334,172.0183589467383,569.0,5.677999999999999,1.5385413004964583,3.53,82.2,28.85180525836584,88.0,663.4140000000001,964.0916142206956,2726.99,16.816,2.933333333333333,2.462158041682585,9.0,5.333333333333333,2.022100118413747,9.0,1.5333333333333334,2.8487814158961995,9.0,1.1333333333333333,2.276449477195184,8.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.2,0.4,1.0,2.933333333333333,1.5260697523012796,5.0,0.8208271748401116,0.3746340727668045,0.925727890794563,16.494647999999998,90.97342,39.35795839330197,139.0,58.23568970618924,138.0,338.0866666666667,23.83940342281148,80.70000000000005,1535.7821367759873,1682.779170507648,0.9165437634913578,0.911515628266822,0.6020599913279624
0.6,3.48,420,2000.0,300.0,6.1,0.5,1300.0,10.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.133333333333333,18.424138755689203,49.0,160.0541855201783,35.21795297074375,143.0,204.8,43.577058184324464,113.0,18.69333333333333,14.9246313931776,63.4,1345.687333333333,1822.1719402678648,4924.81,87.13565612140569,47.94427717342867,178.4,1096.22,1887.362969577748,6643.3,62.141987952323085,178.0,56.32035353424392,169.0,91.26666666666668,47.186815484365496,152.0,82.74746785840577,38.125031905555,100.2120178760864,3.1297333333333333,3.0427069191027183,7.753000000000003,110.48147594154514,395.76,2.594,1.0669133048190935,2.65,1.1420306333333334,0.4557340634194635,1.4131135,7.29768258937756,17.584753744759418,0.2386933933333333,0.0813200379957647,0.1860667999999999,3.781641184940945,9.724145,6.3453333333333335,0.0,0.0,-5.067272068,2.3214921140760705,9.23869507,3.210053240533334,1.0081234147883964,3.5095876659999994,0.0396929799999999,0.5953946999999999,2813.333333333333,3395.264676313501,9000.0,2380.0,2932.8484447717374,8300.0,0.6652666666666666,0.3134358981071284,0.7230000000000001,28.385466666666662,2.0279116965215445,24.29666666666667,56.69,320.71073333333334,181.5265807608596,656.5,5.831333333333332,1.450865795156656,3.53,75.86666666666666,33.623140179875456,93.0,682.5866666666667,953.7910168491956,2686.2,20.784,2.933333333333333,2.462158041682585,9.0,5.333333333333333,2.022100118413747,9.0,1.5333333333333334,2.8487814158961995,9.0,1.1333333333333333,2.276449477195184,8.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.2,0.4,1.0,3.2666666666666666,1.611072796479276,4.0,0.7620453154538074,0.3914491225062108,0.8821866368674569,18.882614666666665,90.97342,54.34392534793767,191.0,67.75826312873008,162.0,348.96,33.8726792562974,168.3,1596.2673347067405,1688.4348950308424,1.1490996437802097,0.929905173593835,0.20411998265592482
0.0,2.84,420,1000.0,300.0,1.3,0.5,1300.0,10.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,16.342990342447532,49.0,154.92085218684497,22.61067752955607,91.0,203.2,42.34808142053191,113.0,15.606666666666664,6.276672862450474,27.1,1359.3206666666665,1819.9360650398928,4924.81,87.44898945473902,47.39647516502355,173.7,756.8866666666667,1182.474738767058,3713.3,53.62561576958037,141.0,47.2465871783349,122.0,88.0,40.084909878905805,103.0,79.8714040449409,34.11746438045219,86.0,3.0696,3.075684114686249,7.931000000000003,73.10184051186552,204.76,2.603333333333333,1.0515934998319878,2.51,1.1471173,0.4485928279036495,1.4131135,7.170824520000927,17.584753744759418,0.2346268266666666,0.0867845634407061,0.2113609999999999,3.644884637860124,8.478974000000001,6.379333333333333,0.0,0.0,-5.094313062866666,2.2741447611888432,8.833080147,3.059466016333334,0.67172456280147,2.138060945,0.0396929799999999,0.5953946999999999,2486.6666666666665,3307.540207196615,9000.0,2013.3333333333333,2798.0628219458467,8300.0,0.731,0.321074446195894,1.033,28.12013333333333,1.7517129851154902,22.444000000000003,45.22,322.7774,178.89184082523158,625.5,5.709999999999999,1.5026820466530282,3.53,76.06666666666666,33.22542533796804,90.0,687.2106666666666,952.0994057307718,2686.2,17.64,2.933333333333333,2.462158041682585,9.0,5.333333333333333,2.022100118413747,9.0,1.5333333333333334,2.8487814158961995,9.0,1.1333333333333333,2.276449477195184,8.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.2,0.4,1.0,3.066666666666667,1.4360439485692011,4.0,0.8274453154538074,0.3807360348713061,1.025,25.815948,139.97342,37.54582385417703,97.0,57.295491387484695,118.0,338.7333333333333,22.586918534605136,80.70000000000005,1664.448803442654,1730.6422764548836,1.1063504010800531,0.8293774823903528,0.0
2420.0,3.82,400,15000.0,500.0,1.2,0.05,240.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,12.82809416865966,33.0,163.92085218684497,35.53965952260042,89.0,199.6,35.43783289085268,80.0,19.62,12.899674414495893,34.5,1266.514,1910.5260085808827,4924.81,80.28362451031337,53.02583622963272,166.9,1020.02,1509.061474427069,3893.3,58.869346862352735,137.0,55.36641581319852,133.0,97.8,54.4,136.0,82.44701006637476,36.68490614726288,84.2350503318738,2.5746,2.9998471027704063,7.714,111.14420931384596,285.36,2.548,1.1199714282069877,2.62,1.1604433,0.3910295760702251,0.9596435,7.466196889983547,17.02,0.22799856,0.0942616549059393,0.2063854,4.025932005288055,9.2773867,6.598999999999999,0.0,0.0,-5.0922473916,2.874231136346179,8.995781817000001,3.2947558844,1.0214649173545167,2.6373070869999995,0.0,0.0,2340.0,3114.867573429085,8000.0,3500.0,3708.908195143148,8300.0,0.7552000000000001,0.2529074138889566,0.653,28.4668,1.9353108690853773,29.172,58.27,313.9374,218.527722602511,644.0,5.804,1.396962418964805,3.53,73.2,36.66278767360715,91.0,648.4399999999999,1051.9650366813528,2686.2,21.77,2.8,2.1354156504062622,6.0,4.8,1.939071942966532,5.0,1.2,2.4,6.0,0.8,1.6,4.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.4,0.4898979485566356,1.0,3.0,1.2649110640673518,3.0,0.8517119821204743,0.3180244924976511,0.811186636867457,30.815948,99.97342,49.680579706762686,123.0,56.35033274080997,127.0,349.54,20.467691613858165,64.69999999999999,1286.5,1275.7278314750367,0.9986223094756584,0.92248048970081,3.383994789441733
920.0,3.3,400,500.0,500.0,2.1,0.05,240.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,12.82809416865966,33.0,163.92085218684497,35.53965952260042,89.0,199.6,35.43783289085268,80.0,19.62,12.899674414495893,34.5,1266.514,1910.5260085808827,4924.81,80.28362451031337,53.02583622963272,166.9,1020.02,1509.061474427069,3893.3,58.869346862352735,137.0,55.36641581319852,133.0,97.8,54.4,136.0,82.44701006637476,36.68490614726288,84.2350503318738,2.5746,2.9998471027704063,7.714,111.14420931384596,285.36,2.548,1.1199714282069877,2.62,1.1604433,0.3910295760702251,0.9596435,7.466196889983547,17.02,0.22799856,0.0942616549059393,0.2063854,4.025932005288055,9.2773867,6.598999999999999,0.0,0.0,-5.0922473916,2.874231136346179,8.995781817000001,3.2947558844,1.0214649173545167,2.6373070869999995,0.0,0.0,2340.0,3114.867573429085,8000.0,3500.0,3708.908195143148,8300.0,0.7552000000000001,0.2529074138889566,0.653,28.4668,1.9353108690853773,29.172,58.27,313.9374,218.527722602511,644.0,5.804,1.396962418964805,3.53,73.2,36.66278767360715,91.0,648.4399999999999,1051.9650366813528,2686.2,21.77,2.8,2.1354156504062622,6.0,4.8,1.939071942966532,5.0,1.2,2.4,6.0,0.8,1.6,4.0,0.0,0.0,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.4,0.4898979485566356,1.0,3.0,1.2649110640673518,3.0,0.8517119821204743,0.3180244924976511,0.811186636867457,30.815948,99.97342,49.680579706762686,123.0,56.35033274080997,127.0,349.54,20.467691613858165,64.69999999999999,1286.5,1275.7278314750367,0.9986223094756584,0.92248048970081,2.964259630196849
360.0,3.15,400,100.0,500.0,8.4,0.05,240.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.428571428571427,14.907880397936646,33.0,146.14387165100592,0.0909924215815173,0.2014203114082988,193.8571428571429,36.14031611621005,80.0,13.085714285714284,1.4456126446484017,3.2,1497.2785714285717,2224.802377653405,4924.81,102.93288632180165,42.41696706330797,93.89395914947772,337.6428571428572,507.4552136667344,1123.3,44.27188724235731,98.0,37.94733192202055,84.0,76.42857142857143,30.719268698778546,68.0,71.0,28.46049894151541,63.0,3.2692857142857146,3.3524660737299348,7.421,45.51872814836656,100.76,2.914285714285714,0.8312272706728311,1.84,1.3057685,0.2456220115594284,0.5437074999999999,5.8818364479131855,13.02,0.2541473428571428,0.0797331268187437,0.1764967999999999,3.09867070380385,6.8592,8.72857142857143,0.0,0.0,-6.2815146550000005,2.410798345137749,5.336529625000001,2.825751901285714,0.3080977308541255,0.6820033999999997,0.0,0.0,2785.714285714286,3614.0316116210047,8000.0,2871.428571428572,3749.557797056793,8300.0,0.7314285714285714,0.2949953302985645,0.653,28.01285714285714,2.1584803800406447,17.585714285714285,0.7899999999999991,387.44928571428574,218.54546084818816,483.771,5.821428571428571,1.5946914486277686,3.53,87.28571428571429,21.68418966972603,48.0,822.2857142857143,1213.501464392043,2686.2,15.494285714285713,3.4285714285714284,2.258769757263128,5.0,5.714285714285714,0.4517539514526256,1.0,1.7142857142857142,2.710523708715753,6.0,1.1428571428571428,1.8070158058105024,4.0,0.0,0.0,1.4285714285714286,0.9035079029052512,2.0,2.857142857142857,1.8070158058105024,4.0,0.2857142857142857,0.4517539514526256,1.0,2.857142857142857,1.355261854357877,3.0,0.8474190263338978,0.3664567685704398,0.811186636867457,15.447557142857145,53.97342,29.815760795873288,66.0,47.88591885397832,61.0,340.42857142857144,15.133757373662958,33.5,1221.071428571429,1428.6718714689289,0.9986223094756584,0.7071067811865475,2.5575072019056577
556.0,3.62,400,61.03,450.0,9.05,0.05,125.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,25.72625118434476,65.0,155.52085218684496,17.273613279257987,43.7985796885917,199.2,36.07991130809498,87.0,15.320000000000002,4.358623635965831,12.8,1424.934,2176.050982698705,5607.81,86.92362451031337,62.66976283946564,193.7,501.42,631.7270910765185,1553.3,49.985597925802594,104.0,42.96044692504956,92.0,91.4,43.481490314845466,103.0,77.61421213482272,30.27807382043344,66.0,4.2144,6.220182042352137,15.683,63.40621344947196,157.45999999999998,2.55,1.1048257781206954,2.51,1.0506533,0.5077603956825109,1.1391135,7.31613012459456,16.22,0.2483039999999999,0.0821468260518932,0.2113609999999999,3.644002360774559,8.478974000000001,7.965999999999999,0.0,0.0,-5.4764033276,3.4632389478584,10.591158157,3.016720614,0.5060241971974214,1.2507793029999998,0.0,0.0,980.0,699.7142273814361,1800.0,1360.0,1720.0,4300.0,0.8244,0.3626511271180609,1.088,28.3448,1.5572229641255615,21.898000000000003,22.4,327.4374,233.8158586277672,674.5,5.606,1.527057300824039,3.52,73.2,36.43295211755424,90.0,760.872,1260.0278123660603,3214.2,17.342,2.8,2.1354156504062622,6.0,7.6,6.019966777316964,18.0,1.4,2.8,7.0,0.6,1.2,3.0,0.0,2.8,1.2,0.9797958971132712,2.0,2.4,1.9595917942265424,4.0,0.2,0.4,1.0,3.0,1.5491933384829668,4.0,0.919911982120474,0.3938591416574659,1.082,39.415948,139.97342,35.552777669262355,75.0,49.73369079406836,88.0,333.06,21.57346518295102,51.69999999999999,1510.5,1462.4888033759437,1.0191419459717337,0.8053155838341276,2.745855195173729
2834.0,3.6,400,48.9,450.0,9.05,0.05,125.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83333333333333,25.32072054442545,65.0,153.60071015570415,16.342668800818092,46.0,203.5,34.311076928595526,87.0,14.483333333333334,4.396747535268415,13.4,1601.611666666667,2025.357554173392,5607.81,89.10302042526114,57.41659003632584,193.7,474.6833333333333,579.7759722992628,1553.3,47.79963970110608,104.0,40.77989700820736,92.0,99.33333333333331,43.47668596181432,103.0,87.5118434456856,35.40880761042202,84.0,5.262,6.142438386612708,15.683,57.88242642537446,157.45999999999998,2.4466666666666668,1.0346926543128103,2.51,1.092544416666667,0.4728898861936938,1.1391135,6.875267267532222,16.22,0.2314560833333333,0.083920670906327,0.2113609999999999,3.525384247165201,8.478974000000001,8.521666666666667,0.0,0.0,-5.024568366333333,3.3190049968954622,10.591158157,3.046680596,0.4667673325454706,1.2507793029999998,0.0,0.0,1016.6666666666666,643.9893028787219,1800.0,1366.6666666666667,1570.2087617751836,4300.0,0.7261666666666667,0.3972977123294598,1.088,27.845666666666663,1.807334101807288,21.09,22.71,320.3478333333333,214.0315932266517,674.5,5.353333333333334,1.5041461217433485,3.52,72.83333333333333,33.26868731338157,90.0,839.9099999999999,1163.7411369515703,3214.2,16.16333333333333,2.5,2.0615528128088303,6.0,8.166666666666666,5.639641438562877,18.0,1.1666666666666667,2.6087459737497545,7.0,2.1666666666666665,3.670452590924207,10.0,0.0,2.333333333333333,1.0,1.0,2.0,2.0,2.0,4.0,0.3333333333333333,0.4714045207910317,1.0,3.333333333333333,1.5986105077709063,4.0,0.8060933184337284,0.4405045901082974,1.082,104.51329,429.97342,34.32686023121447,75.0,51.0098029794274,88.0,330.01666666666665,20.8363797772603,51.69999999999999,1692.0833333333333,1395.44154949448,1.002042248891671,0.8121938864998385,3.452553063228925
3266.0,3.57,400,53.5,450.0,9.05,0.05,125.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.166666666666668,24.10682245524882,66.0,144.93404348903746,28.443816348273785,98.0,195.8333333333333,33.78568072752453,87.0,15.65,4.046706479760217,12.8,1200.345,2048.950786953736,5620.6,81.99716757154597,58.26032842747031,193.7,422.13333333333327,603.3223092915501,1553.3,47.54091804844421,104.0,40.48765243873742,92.0,86.16666666666667,41.382027768370925,103.0,73.67851011235227,29.00718670625272,66.0,3.6466666666666665,5.818404095817187,15.846,60.333696223586365,157.45999999999998,2.6316666666666664,1.0249620589183883,2.51,0.6422110833333334,1.0241951659543629,2.8611135,6.754058039430813,16.22,0.2510749999999999,0.0752449980419518,0.2113609999999999,3.61914818178655,9.395024,6.697499999999999,1.0728333333333333,2.398928261861024,-5.932242974666667,3.32174185142255,10.591158157,3.029130847833333,0.4627675546571976,1.2507793029999998,0.0,0.0,1033.3333333333333,649.7862896539309,1800.0,1216.6666666666667,1602.5153838748492,4300.0,0.8603333333333333,0.3406648727937114,1.088,28.474666666666664,1.4509007164133902,22.028333333333336,22.4,351.6045,220.17823855591027,674.5,5.344833333333334,1.511387929097696,3.52,77.66666666666667,34.72591091517815,90.0,644.6083333333332,1179.255955061166,3214.2,16.708333333333332,2.833333333333333,1.9507833184532708,6.0,7.166666666666667,5.580223014261069,18.0,1.1666666666666667,2.6087459737497545,7.0,0.5,1.118033988749895,3.0,0.0,2.333333333333333,1.5,1.118033988749895,3.0,2.5,1.8027756377319943,4.0,0.1666666666666666,0.372677996249965,1.0,2.833333333333333,1.4624940645653537,4.0,0.8954179372988511,0.3636903133820241,1.082,32.850928333333336,139.97417,33.87066905483596,75.0,46.31684358848301,88.0,338.55,23.206590299596645,67.69999999999999,1314.35,1405.264635516504,0.8242053992590195,0.8913724713920335,3.514149134475437
